movie_name,comment_sentiment_type,comment_sentiment_name,aspect_name,reason_name,review_count,total_like_count,weighted_score,total_reason_mentions,reason_ratio
泰坦尼克号 Titanic,neutral,一般,人物关系,爱情关系,5,179,16.1221,7,0.7143
泰坦尼克号 Titanic,neutral,一般,人物关系,家庭亲情,2,11,4.4849,7,0.2857
泰坦尼克号 Titanic,neutral,一般,人物表演,角色鲜明,1,150,6.0173,2,0.5
泰坦尼克号 Titanic,neutral,一般,人物表演,演员加分,1,0,1.0,2,0.5
泰坦尼克号 Titanic,neutral,一般,剧情内容,剧情老套,2,163,9.6564,5,0.4
泰坦尼克号 Titanic,neutral,一般,剧情内容,剧情精彩,2,151,7.7104,5,0.4
泰坦尼克号 Titanic,neutral,一般,剧情内容,结尾震撼,1,13,3.6391,5,0.2
泰坦尼克号 Titanic,neutral,一般,导演叙事,导演能力强,2,13,4.6391,3,0.6667
泰坦尼克号 Titanic,neutral,一般,导演叙事,镜头语言好,1,13,3.6391,3,0.3333
泰坦尼克号 Titanic,neutral,一般,情怀记忆,怀旧情怀,3,22,6.1355,5,0.6
泰坦尼克号 Titanic,neutral,一般,情怀记忆,童年回忆,2,56,6.0431,5,0.4
泰坦尼克号 Titanic,neutral,一般,情绪共鸣,缺少共鸣,2,161,9.5022,8,0.25
泰坦尼克号 Titanic,neutral,一般,情绪共鸣,感动,4,24,8.5217,8,0.5
泰坦尼克号 Titanic,neutral,一般,情绪共鸣,压抑,1,270,6.6021,8,0.125
泰坦尼克号 Titanic,neutral,一般,情绪共鸣,震撼,1,11,3.4849,8,0.125
泰坦尼克号 Titanic,neutral,一般,整体观感,经典神作,3,164,11.3495,7,0.4286
泰坦尼克号 Titanic,neutral,一般,整体观感,无感不喜欢,2,161,9.5022,7,0.2857
泰坦尼克号 Titanic,neutral,一般,整体观感,好看推荐,1,63,5.1589,7,0.1429
泰坦尼克号 Titanic,neutral,一般,整体观感,一般还行,1,56,5.0431,7,0.1429
泰坦尼克号 Titanic,neutral,一般,文化背景,美国语境,1,56,5.0431,1,1.0
泰坦尼克号 Titanic,neutral,一般,画面声音,配乐优秀,1,150,6.0173,1,1.0
泰坦尼克号 Titanic,neutral,一般,类型题材,爱情题材,6,179,17.1221,7,0.8571
泰坦尼克号 Titanic,neutral,一般,类型题材,战争历史,1,56,5.0431,7,0.1429
泰坦尼克号 Titanic,neutral,一般,节奏体验,节奏平淡,3,212,13.3657,5,0.6
泰坦尼克号 Titanic,neutral,一般,节奏体验,时长过长,2,64,6.852,5,0.4
泰坦尼克号 Titanic,neutral,一般,观看体验,推荐观看,1,63,5.1589,2,0.5
泰坦尼克号 Titanic,neutral,一般,观看体验,观看门槛,1,0,1.0,2,0.5
泰坦尼克号 Titanic,positive,好评,主题价值,人生意义,6,5861,46.9209,12,0.5
泰坦尼克号 Titanic,positive,好评,主题价值,人性思考,3,4736,24.3597,12,0.25
泰坦尼克号 Titanic,positive,好评,主题价值,时代命运,1,932,7.8384,12,0.0833
泰坦尼克号 Titanic,positive,好评,主题价值,现实社会,1,460,7.1334,12,0.0833
泰坦尼克号 Titanic,positive,好评,主题价值,自由希望,1,460,7.1334,12,0.0833
泰坦尼克号 Titanic,positive,好评,人物关系,爱情关系,14,74093,123.8094,23,0.6087
泰坦尼克号 Titanic,positive,好评,人物关系,家庭亲情,5,27550,45.188,23,0.2174
泰坦尼克号 Titanic,positive,好评,人物关系,人物命运,3,10115,26.8368,23,0.1304
泰坦尼克号 Titanic,positive,好评,人物关系,性别表达,1,17147,10.7496,23,0.0435
泰坦尼克号 Titanic,positive,好评,人物表演,演员加分,3,3335,23.4521,6,0.5
泰坦尼克号 Titanic,positive,好评,人物表演,角色鲜明,2,16969,17.8451,6,0.3333
泰坦尼克号 Titanic,positive,好评,人物表演,台词经典,1,16509,10.7117,6,0.1667
泰坦尼克号 Titanic,positive,好评,剧情内容,结尾震撼,6,13185,49.3829,8,0.75
泰坦尼克号 Titanic,positive,好评,剧情内容,剧情精彩,2,17957,18.9903,8,0.25
泰坦尼克号 Titanic,positive,好评,导演叙事,镜头语言好,1,13014,10.4739,1,1.0
泰坦尼克号 Titanic,positive,好评,情怀记忆,个人经历共鸣,2,5669,16.8859,5,0.4
泰坦尼克号 Titanic,positive,好评,情怀记忆,怀旧情怀,2,1492,15.1756,5,0.4
泰坦尼克号 Titanic,positive,好评,情怀记忆,多年重看,1,904,7.8079,5,0.2
泰坦尼克号 Titanic,positive,好评,情绪共鸣,感动,5,34688,45.7136,8,0.625
泰坦尼克号 Titanic,positive,好评,情绪共鸣,压抑,1,16509,10.7117,8,0.125
泰坦尼克号 Titanic,positive,好评,情绪共鸣,治愈,1,921,7.8265,8,0.125
泰坦尼克号 Titanic,positive,好评,情绪共鸣,震撼,1,460,7.1334,8,0.125
泰坦尼克号 Titanic,positive,好评,整体观感,经典神作,4,8631,33.2297,6,0.6667
泰坦尼克号 Titanic,positive,好评,整体观感,好看推荐,1,921,7.8265,6,0.1667
泰坦尼克号 Titanic,positive,好评,整体观感,失望难看,1,460,7.1334,6,0.1667
泰坦尼克号 Titanic,positive,好评,文化背景,社会群体,1,571,7.3491,1,1.0
泰坦尼克号 Titanic,positive,好评,画面声音,配乐优秀,5,21542,42.8194,9,0.5556
泰坦尼克号 Titanic,positive,好评,画面声音,画面优秀,3,4451,24.7467,9,0.3333
泰坦尼克号 Titanic,positive,好评,画面声音,特效优秀,1,460,7.1334,9,0.1111
泰坦尼克号 Titanic,positive,好评,类型题材,爱情题材,12,42336,102.7547,13,0.9231
泰坦尼克号 Titanic,positive,好评,类型题材,科幻设定,1,16510,10.7118,13,0.0769
泰坦尼克号 Titanic,positive,好评,观看体验,补标记录,3,27271,28.7326,6,0.5
泰坦尼克号 Titanic,positive,好评,观看体验,影院体验,2,26350,20.9061,6,0.3333
泰坦尼克号 Titanic,positive,好评,观看体验,重复观看,1,904,7.8079,6,0.1667
活着,negative,差评,主题价值,时代命运,2,26,5.9512,6,0.3333
活着,negative,差评,主题价值,人生意义,2,6,4.4849,6,0.3333
活着,negative,差评,主题价值,人性思考,1,25,4.2581,6,0.1667
活着,negative,差评,主题价值,现实社会,1,4,2.6094,6,0.1667
活着,negative,差评,争议感受,期待落差,2,223,10.5514,2,1.0
活着,negative,差评,人物关系,家庭亲情,1,47,4.8712,2,0.5
活着,negative,差评,人物关系,人物命运,1,25,4.2581,2,0.5
活着,negative,差评,人物表演,角色鲜明,2,99,7.961,2,1.0
活着,negative,差评,剧情内容,结尾震撼,2,27,6.3567,3,0.6667
活着,negative,差评,剧情内容,剧情精彩,1,47,4.8712,3,0.3333
活着,negative,差评,导演叙事,导演能力强,1,25,4.2581,3,0.3333
活着,negative,差评,导演叙事,表达说教,1,25,4.2581,3,0.3333
活着,negative,差评,导演叙事,叙事优秀,1,1,1.6931,3,0.3333
活着,negative,差评,情怀记忆,多年重看,1,13,3.6391,1,1.0
活着,negative,差评,情绪共鸣,感动,1,96,5.5747,3,0.3333
活着,negative,差评,情绪共鸣,压抑,1,25,4.2581,3,0.3333
活着,negative,差评,情绪共鸣,震撼,1,2,2.0986,3,0.3333
活着,negative,差评,整体观感,失望难看,3,228,13.3432,4,0.75
活着,negative,差评,整体观感,期待落差,1,198,6.2933,4,0.25
活着,negative,差评,文化背景,中国语境,1,4,2.6094,1,1.0
活着,negative,差评,画面声音,特效优秀,1,2,2.0986,1,1.0
活着,negative,差评,类型题材,原著改编,15,386,46.9149,18,0.8333
活着,negative,差评,类型题材,科幻设定,2,21,6.0943,18,0.1111
活着,negative,差评,类型题材,战争历史,1,1,1.6931,18,0.0556
活着,negative,差评,节奏体验,节奏平淡,1,22,4.1355,2,0.5
活着,negative,差评,节奏体验,时长过长,1,5,2.7918,2,0.5
活着,negative,差评,观看体验,补标记录,2,201,8.6796,3,0.6667
活着,negative,差评,观看体验,重复观看,1,13,3.6391,3,0.3333
活着,neutral,一般,主题价值,时代命运,7,126,25.2021,22,0.3182
活着,neutral,一般,主题价值,人生意义,6,278,24.7813,22,0.2727
活着,neutral,一般,主题价值,人性思考,3,116,11.9741,22,0.1364
活着,neutral,一般,主题价值,现实社会,3,77,11.627,22,0.1364
活着,neutral,一般,主题价值,自由希望,2,85,7.8051,22,0.0909
活着,neutral,一般,主题价值,价值观争议,1,38,4.6636,22,0.0455
活着,neutral,一般,争议感受,过誉,1,44,4.8067,3,0.3333
活着,neutral,一般,争议感受,审美不合,1,8,3.1972,3,0.3333
活着,neutral,一般,争议感受,期待落差,1,0,1.0,3,0.3333
活着,neutral,一般,人物关系,人物命运,6,141,21.1945,9,0.6667
活着,neutral,一般,人物关系,爱情关系,2,17,6.0944,9,0.2222
活着,neutral,一般,人物关系,家庭亲情,1,9,3.3026,9,0.1111
活着,neutral,一般,人物表演,角色鲜明,4,174,18.2362,10,0.4
活着,neutral,一般,人物表演,演技好,3,197,14.3061,10,0.3
活着,neutral,一般,人物表演,演员加分,2,39,8.0113,10,0.2
活着,neutral,一般,人物表演,台词经典,1,82,5.4188,10,0.1
活着,neutral,一般,剧情内容,剧情精彩,8,370,33.8271,15,0.5333
活着,neutral,一般,剧情内容,结尾震撼,7,267,27.8502,15,0.4667
活着,neutral,一般,导演叙事,导演能力强,2,47,7.9662,6,0.3333
活着,neutral,一般,导演叙事,叙事优秀,2,21,6.8675,6,0.3333
活着,neutral,一般,导演叙事,镜头语言好,1,14,3.7081,6,0.1667
活着,neutral,一般,导演叙事,表达晦涩,1,3,2.3863,6,0.1667
活着,neutral,一般,情怀记忆,个人经历共鸣,2,47,7.193,4,0.5
活着,neutral,一般,情怀记忆,多年重看,2,47,7.193,4,0.5
活着,neutral,一般,情绪共鸣,震撼,2,159,8.9829,3,0.6667
活着,neutral,一般,情绪共鸣,治愈,1,6,2.9459,3,0.3333
活着,neutral,一般,整体观感,好看推荐,11,2482,49.9576,18,0.6111
活着,neutral,一般,整体观感,经典神作,3,129,12.6118,18,0.1667
活着,neutral,一般,整体观感,失望难看,1,153,6.037,18,0.0556
活着,neutral,一般,整体观感,一般还行,1,23,4.1781,18,0.0556
活着,neutral,一般,整体观感,无感不喜欢,1,8,3.1972,18,0.0556
活着,neutral,一般,整体观感,期待落差,1,0,1.0,18,0.0556
活着,neutral,一般,文化背景,历史文化,1,3,2.3863,1,1.0
活着,neutral,一般,画面声音,画面优秀,1,23,4.1781,2,0.5
活着,neutral,一般,画面声音,特效优秀,1,6,2.9459,2,0.5
活着,neutral,一般,类型题材,原著改编,18,2595,71.3764,26,0.6923
活着,neutral,一般,类型题材,战争历史,3,67,12.3202,26,0.1154
活着,neutral,一般,类型题材,科幻设定,2,58,8.5148,26,0.0769
活着,neutral,一般,类型题材,喜剧效果,2,26,6.5644,26,0.0769
活着,neutral,一般,类型题材,犯罪悬疑,1,9,3.3026,26,0.0385
活着,neutral,一般,观看体验,补标记录,2,58,8.7081,4,0.5
活着,neutral,一般,观看体验,重复观看,2,47,7.193,4,0.5
活着,positive,好评,主题价值,人生意义,11,26642,90.744,20,0.55
活着,positive,好评,主题价值,时代命运,5,7189,39.6695,20,0.25
活着,positive,好评,主题价值,自由希望,2,977,14.2389,20,0.1
活着,positive,好评,主题价值,现实社会,1,905,7.809,20,0.05
活着,positive,好评,主题价值,人性思考,1,345,6.8464,20,0.05
活着,positive,好评,人物关系,人物命运,4,2047,28.7219,7,0.5714
活着,positive,好评,人物关系,家庭亲情,2,1538,14.9945,7,0.2857
活着,positive,好评,人物关系,爱情关系,1,670,7.5088,7,0.1429
活着,positive,好评,人物表演,演员加分,2,5982,17.3417,5,0.4
活着,positive,好评,人物表演,角色鲜明,2,723,13.7839,5,0.4
活着,positive,好评,人物表演,演技好,1,905,7.809,5,0.2
活着,positive,好评,剧情内容,结尾震撼,4,6642,30.1317,10,0.4
活着,positive,好评,剧情内容,剧情精彩,3,4200,22.3471,10,0.3
活着,positive,好评,剧情内容,剧情完整,1,508,7.2324,10,0.1
活着,positive,好评,剧情内容,逻辑问题,1,260,6.5645,10,0.1
活着,positive,好评,剧情内容,剧情反转,1,189,6.247,10,0.1
活着,positive,好评,导演叙事,导演能力强,1,8778,10.0801,3,0.3333
活着,positive,好评,导演叙事,剪辑出色,1,260,6.5645,3,0.3333
活着,positive,好评,导演叙事,镜头语言好,1,260,6.5645,3,0.3333
活着,positive,好评,情怀记忆,个人经历共鸣,4,13878,33.9197,4,1.0
活着,positive,好评,情绪共鸣,感动,2,2399,16.1799,7,0.2857
活着,positive,好评,情绪共鸣,治愈,2,3969,15.8872,7,0.2857
活着,positive,好评,情绪共鸣,热血,1,670,7.5088,7,0.1429
活着,positive,好评,情绪共鸣,压抑,1,291,6.6768,7,0.1429
活着,positive,好评,情绪共鸣,震撼,1,262,6.5722,7,0.1429
活着,positive,好评,整体观感,好看推荐,3,2564,22.0657,6,0.5
活着,positive,好评,整体观感,经典神作,2,2677,16.1137,6,0.3333
活着,positive,好评,整体观感,失望难看,1,260,6.5645,6,0.1667
活着,positive,好评,文化背景,历史文化,2,1575,15.3178,4,0.5
活着,positive,好评,文化背景,中国语境,2,1015,14.3552,4,0.5
活着,positive,好评,画面声音,画面优秀,3,1427,20.9457,5,0.6
活着,positive,好评,画面声音,配乐优秀,1,905,7.809,5,0.2
活着,positive,好评,画面声音,特效优秀,1,262,6.5722,5,0.2
活着,positive,好评,类型题材,原著改编,10,14693,77.7174,15,0.6667
活着,positive,好评,类型题材,喜剧效果,2,1250,14.6554,15,0.1333
活着,positive,好评,类型题材,科幻设定,2,761,13.5979,15,0.1333
活着,positive,好评,类型题材,战争历史,1,1745,8.4651,15,0.0667
活着,positive,好评,节奏体验,节奏平淡,2,4583,17.0194,3,0.6667
活着,positive,好评,节奏体验,观看疲劳,1,378,6.9375,3,0.3333
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,主题价值,人生意义,5,1269,29.6484,7,0.7143
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,主题价值,价值观争议,1,1129,8.03,7,0.1429
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,主题价值,现实社会,1,12,3.5649,7,0.1429
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,争议感受,审美不合,5,2746,31.0912,7,0.7143
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,争议感受,期待落差,1,63,5.1589,7,0.1429
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,争议感受,难以理解,1,33,4.5264,7,0.1429
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,人物关系,人物命运,5,1126,27.9744,11,0.4545
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,人物关系,爱情关系,5,399,25.8258,11,0.4545
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,人物关系,性别表达,1,71,5.2767,11,0.0909
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,人物表演,角色鲜明,5,1316,26.8358,12,0.4167
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,人物表演,演员加分,2,943,12.8642,12,0.1667
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,人物表演,台词经典,2,135,10.4342,12,0.1667
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,人物表演,表演尴尬,2,115,9.6788,12,0.1667
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,人物表演,演技好,1,58,5.0775,12,0.0833
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,剧情内容,剧情精彩,3,1055,18.6867,10,0.3
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,剧情内容,逻辑问题,2,55,8.6619,10,0.2
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,剧情内容,结尾震撼,2,70,8.6424,10,0.2
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,剧情内容,剧情无聊,1,71,5.2767,10,0.1
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,剧情内容,剧情完整,1,58,5.0775,10,0.1
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,剧情内容,剧情反转,1,12,3.5649,10,0.1
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,导演叙事,表达晦涩,5,448,26.8437,13,0.3846
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,导演叙事,导演能力强,3,1029,18.2812,13,0.2308
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,导演叙事,叙事优秀,3,955,16.4291,13,0.2308
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,导演叙事,表达说教,1,885,7.7867,13,0.0769
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,导演叙事,镜头语言好,1,53,4.989,13,0.0769
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,情怀记忆,个人经历共鸣,1,175,6.1705,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,情怀记忆,怀旧情怀,1,77,5.3567,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,情绪共鸣,缺少共鸣,1,1700,8.439,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,情绪共鸣,感动,1,33,4.5264,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,整体观感,好看推荐,9,2160,46.5375,19,0.4737
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,整体观感,无感不喜欢,5,2746,31.0912,19,0.2632
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,整体观感,失望难看,3,96,12.8425,19,0.1579
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,整体观感,经典神作,2,129,10.3542,19,0.1053
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,文化背景,日本语境,1,58,5.0775,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,文化背景,社会群体,1,12,3.5649,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,画面声音,配乐优秀,9,1443,44.2459,9,1.0
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,类型题材,爱情题材,2,135,10.4342,4,0.5
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,类型题材,科幻设定,1,175,6.1705,4,0.25
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,类型题材,动画题材,1,58,5.0775,4,0.25
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,节奏体验,节奏平淡,3,136,13.7579,3,1.0
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,观看体验,观看门槛,1,1129,8.03,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,negative,差评,观看体验,补标记录,1,58,5.0775,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,主题价值,人生意义,7,140,26.0263,19,0.3684
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,主题价值,自由希望,5,256,21.3565,19,0.2632
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,主题价值,价值观争议,2,105,9.7832,19,0.1053
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,主题价值,人性思考,2,77,9.1341,19,0.1053
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,主题价值,时代命运,2,34,6.852,19,0.1053
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,主题价值,现实社会,1,21,4.091,19,0.0526
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,争议感受,审美不合,4,158,17.531,6,0.6667
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,争议感受,难以理解,1,74,5.3175,6,0.1667
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,争议感受,期待落差,1,26,4.2958,6,0.1667
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,人物关系,爱情关系,5,259,22.3423,9,0.5556
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,人物关系,家庭亲情,2,102,9.8932,9,0.2222
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,人物关系,性别表达,2,71,8.8157,9,0.2222
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,人物表演,角色鲜明,5,195,22.3764,12,0.4167
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,人物表演,演员加分,4,145,17.2176,12,0.3333
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,人物表演,表演尴尬,1,200,6.3033,12,0.0833
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,人物表演,人物单薄,1,31,4.4657,12,0.0833
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,人物表演,演技好,1,8,3.1972,12,0.0833
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,剧情内容,剧情精彩,8,296,34.8102,11,0.7273
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,剧情内容,结尾震撼,2,50,8.3561,11,0.1818
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,剧情内容,逻辑问题,1,26,4.2958,11,0.0909
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,导演叙事,表达晦涩,2,178,10.4629,8,0.25
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,导演叙事,镜头语言好,2,119,10.202,8,0.25
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,导演叙事,导演能力强,2,38,7.5451,8,0.25
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,导演叙事,叙事优秀,1,147,5.9972,8,0.125
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,导演叙事,表达说教,1,23,4.1781,8,0.125
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,情怀记忆,个人经历共鸣,3,218,14.3533,6,0.5
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,情怀记忆,怀旧情怀,2,61,8.8793,6,0.3333
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,情怀记忆,多年重看,1,7,3.0794,6,0.1667
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,情绪共鸣,感动,2,140,10.5222,3,0.6667
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,情绪共鸣,缺少共鸣,1,7,3.0794,3,0.3333
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,整体观感,好看推荐,8,2665,38.4202,21,0.381
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,整体观感,经典神作,6,562,31.2932,21,0.2857
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,整体观感,无感不喜欢,4,158,17.531,21,0.1905
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,整体观感,一般还行,2,274,11.6208,21,0.0952
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,整体观感,失望难看,1,26,4.2958,21,0.0476
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,文化背景,社会群体,1,66,5.2047,3,0.3333
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,文化背景,美国语境,1,63,5.1589,3,0.3333
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,文化背景,中国语境,1,8,3.1972,3,0.3333
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,画面声音,画面优秀,3,70,12.1286,5,0.6
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,画面声音,配乐优秀,2,71,8.3561,5,0.4
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,类型题材,爱情题材,2,203,11.0403,4,0.5
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,类型题材,喜剧效果,1,31,4.4657,4,0.25
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,类型题材,战争历史,1,3,2.3863,4,0.25
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,节奏体验,观看疲劳,1,19,3.9957,1,1.0
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,观看体验,补标记录,2,27,7.1929,4,0.5
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,观看体验,影院体验,1,7,3.0794,4,0.25
海上钢琴师 La leggenda del pianista sull'oceano,neutral,一般,观看体验,重复观看,1,7,3.0794,4,0.25
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,主题价值,人生意义,6,14037,47.4505,17,0.3529
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,主题价值,人性思考,4,8956,32.0884,17,0.2353
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,主题价值,自由希望,4,7062,30.996,17,0.2353
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,主题价值,时代命运,3,6987,23.0904,17,0.1765
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,人物关系,人物命运,6,9844,46.2491,8,0.75
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,人物关系,爱情关系,2,5350,16.9353,8,0.25
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,人物表演,演员加分,2,2297,15.6994,3,0.6667
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,人物表演,角色鲜明,1,325,6.7869,3,0.3333
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,剧情内容,剧情精彩,4,20900,30.7335,5,0.8
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,剧情内容,结尾震撼,1,216,6.3799,5,0.2
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,导演叙事,镜头语言好,1,527,7.2691,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,导演叙事,导演能力强,1,216,6.3799,2,0.5
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,情怀记忆,个人经历共鸣,6,15883,47.4361,12,0.5
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,情怀记忆,多年重看,5,3822,35.8258,12,0.4167
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,情怀记忆,怀旧情怀,1,527,7.2691,12,0.0833
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,情绪共鸣,感动,2,963,14.3145,3,0.6667
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,情绪共鸣,治愈,1,216,6.3799,3,0.3333
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,整体观感,好看推荐,4,10869,33.2339,5,0.8
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,整体观感,经典神作,1,581,7.3665,5,0.2
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,文化背景,社会群体,1,476,7.1675,1,1.0
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,画面声音,配乐优秀,7,19400,58.1212,9,0.7778
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,画面声音,画面优秀,2,2021,14.8788,9,0.2222
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,类型题材,爱情题材,2,541,13.1668,5,0.4
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,类型题材,原著改编,1,6389,9.7625,5,0.2
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,类型题材,战争历史,1,216,6.3799,5,0.2
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,类型题材,科幻设定,1,216,6.3799,5,0.2
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,观看体验,重复观看,4,3536,29.1663,6,0.6667
海上钢琴师 La leggenda del pianista sull'oceano,positive,好评,观看体验,影院体验,2,611,13.4464,6,0.3333
海蒂和爷爷 Heidi,negative,差评,主题价值,时代命运,2,31,7.5835,4,0.5
海蒂和爷爷 Heidi,negative,差评,主题价值,人生意义,1,18,3.9444,4,0.25
海蒂和爷爷 Heidi,negative,差评,主题价值,现实社会,1,2,2.0986,4,0.25
海蒂和爷爷 Heidi,negative,差评,争议感受,审美不合,2,30,7.5295,4,0.5
海蒂和爷爷 Heidi,negative,差评,争议感受,期待落差,1,42,4.7612,4,0.25
海蒂和爷爷 Heidi,negative,差评,争议感受,过誉,1,18,3.9444,4,0.25
海蒂和爷爷 Heidi,negative,差评,人物关系,爱情关系,4,526,20.5709,6,0.6667
